tweet_id,username,followers,created_at,tweet_text,source,likes,retweets,user_location
932386621604945920,clucknsquawk,431,2017-11-19 23:14:28,RT @GuitarMoog: Another recently ex-Senior Civil Servant speaks truth to power. Martin Donnelly was PermSec of DFDM Fox's Dept for Internat…,Twitter Web Client,0,171,France
932386593956155392,jimch01,450,2017-11-19 23:14:21,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,
932386572225433600,adelelbar1,119,2017-11-19 23:14:16,We shouldn’t even be contemplating leaving the single market | Martin Donnelly https://t.co/q3flqcdiV2,Twitter Web Client,0,0,Gloucester UK
932386513647697920,turningrightUK,2535,2017-11-19 23:14:02,Farmers just want cheap Labour and if this isn't the case then they should contact their local MP's and get it pass… https://t.co/x9n9z0EgAT,Buffer,3,1,"London, England"
932386332667711488,HackettTom,2227,2017-11-19 23:13:19,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter for iPad,0,420,EU
932386297599193089,GlasgowStarling,4527,2017-11-19 23:13:10,@dan_o_1989 @theresa_may That’s why Osborne/Treasury Brexit figures didn’t work thro’.The guys losing their jobs we… https://t.co/zUzkWLTbIT,Twitter Lite,0,0,London
932386276392697857,bowrog,1106,2017-11-19 23:13:05,RT @GuitarMoog: Another recently ex-Senior Civil Servant speaks truth to power. Martin Donnelly was PermSec of DFDM Fox's Dept for Internat…,Twitter Web Client,0,171,
932386117432815616,eileenvn,1810,2017-11-19 23:12:27,RT @GuitarMoog: Another recently ex-Senior Civil Servant speaks truth to power. Martin Donnelly was PermSec of DFDM Fox's Dept for Internat…,Twitter for Android,0,171,london
932386036264693762,Scotia_Nostra,935,2017-11-19 23:12:08,In spite of Brexit ... https://t.co/C895AAGGJ9,Twitter for iPhone,0,0,Edinburgh
932386033781608455,gwstenbygrrbark,72,2017-11-19 23:12:08,"RT @Labour4EU: If you're a Labour MP and you're keeping your head down on Brexit, you must raise it before our jobs, our rights &amp; our prote…",Twitter for Android,0,205,
932385928533946372,alex_kovaleski,1080,2017-11-19 23:11:42,"Leave has never made sense.
Actually Leave has never even cared about making sense. https://t.co/STUaRyeoEw",Twitter for iPad,43,26,
932385923874082816,NatInsec,218,2017-11-19 23:11:41,RT @GuitarMoog: Another recently ex-Senior Civil Servant speaks truth to power. Martin Donnelly was PermSec of DFDM Fox's Dept for Internat…,Twitter Lite,0,171,Citizen of nowhere
932385856551292928,Rosiecat2,1890,2017-11-19 23:11:25,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter Web Client,0,562,
932385747939872774,RettopNoj,425,2017-11-19 23:10:59,RT @albawhitewolf: #Brexit will create 8000 jobs in the Civil Service trying to deal with the costly headache of the unnecessary decision t…,Twitter Web Client,0,121,"Australia, UK, Spain"
932385706860834817,TraceyBriggs1,1082,2017-11-19 23:10:50,"RT @Labour4EU: If you're a Labour MP and you're keeping your head down on Brexit, you must raise it before our jobs, our rights &amp; our prote…",Twitter for Android,0,205,💖 Going on Tour 🎭 🚂  
932385685348257799,IsolatedBrit,2635,2017-11-19 23:10:44,RT @GuitarMoog: Another recently ex-Senior Civil Servant speaks truth to power. Martin Donnelly was PermSec of DFDM Fox's Dept for Internat…,Twitter Web Client,0,171,
932385570227179521,cammypeacereid,28,2017-11-19 23:10:17,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,"Edinburgh, Scotland"
932385563394572288,redland15,263,2017-11-19 23:10:15,RT @PeterHain: Hugely important article on #Brexit debate Why staying in #SingleMarket vital to UK jobs &amp; prosperity @RCorbettMEP @derekvau…,Twitter for Android,0,106,Deutschland
932385534021963779,notoriousbigip,188,2017-11-19 23:10:08,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPad,0,1123,
932385481643429889,Greyhound_gal,264,2017-11-19 23:09:56,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,"Scotland, United Kingdom"
932385232833208321,franbulwer,478,2017-11-19 23:08:57,"RT @Labour4EU: Please sign and RT this. Brexit damages jobs, communities and well being across the country, @jeremycorbyn and our MPs must…",Twitter for iPad,0,63,
932385178219139075,heltraq,621,2017-11-19 23:08:44,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,Ayrshire 
932385162473721857,JulianRGSmith,47,2017-11-19 23:08:40,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter for Android,0,420,
932385160548573185,ChrisCjwood,30,2017-11-19 23:08:39,RT @albawhitewolf: #Brexit will create 8000 jobs in the Civil Service trying to deal with the costly headache of the unnecessary decision t…,Twitter for iPhone,0,121,
932385134963290113,moudyk1,49,2017-11-19 23:08:33,@butlerrichard2 @jofosterthinks @ColinDocketty @Jeli1do @LBC I actually think those are the best arguments I've eve… https://t.co/ooivsoZ1mJ,Twitter for iPhone,1,0,
932385120199290883,Pickle2884,526,2017-11-19 23:08:30,"RT @WomaninHavana: There is no credible free trade deal outcome able to deliver the guaranteed market access, shared regulation and consume…",Twitter Web Client,0,375,
932385050301214720,andrewdafydd,95,2017-11-19 23:08:13,RT @albawhitewolf: #Brexit will create 8000 jobs in the Civil Service trying to deal with the costly headache of the unnecessary decision t…,Twitter for iPad,0,121,
932384844473966593,Bengoa_Marta,1710,2017-11-19 23:07:24,"Former permanent secretary at the DIT, Martin Donnelly, making quite a strong case for UK to join EEA @EFTA4UK… https://t.co/3UWms6PwKl",Twitter for iPhone,17,14,European in New York City
932384808159907841,DingaBelle,1753,2017-11-19 23:07:15,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for Android,0,562,
932384799112744962,aaron_ferrie,66,2017-11-19 23:07:13,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,
932384709954371584,MickCuffe,82,2017-11-19 23:06:52,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,Port Glasgow
932384643797667840,gallantfive,22188,2017-11-19 23:06:36,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for iPhone,0,562,Southwest England
932384418072875008,DavidWCummins,7119,2017-11-19 23:05:42,We shouldn’t even be contemplating leaving the single market | Martin Donnelly https://t.co/U84M4rPahY,Twitter Web Client,0,0,Bulgaria
932384289676767234,Dolores22967974,139,2017-11-19 23:05:12,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for Android,0,562,
932384260706750469,Jacob_R92,448,2017-11-19 23:05:05,"Entire Brexit campaign was based on foreigners taking British jobs, now they are asking foreign workers for help to… https://t.co/O5O9hWl99X",Twitter for iPhone,0,0,United Kingdom
932384036550529035,JamieTgamebooks,781,2017-11-19 23:04:11,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter Web Client,0,562,Where gameplay meets stories.
932383997342216193,MarkRPriestley,4325,2017-11-19 23:04:02,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for Android,0,562,University of Stirling
932383971832410114,Sevcosaurus,225,2017-11-19 23:03:56,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Web Client,0,1123,
932383934750642176,MeallyHen,171,2017-11-19 23:03:47,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,
932383824276852736,kenmccoll,404,2017-11-19 23:03:21,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,Not Kintyre
932383766361735168,coffeedin,46,2017-11-19 23:03:07,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Web Client,0,1123,
932383756333305857,bozwaldcoblepot,535,2017-11-19 23:03:05,"RT @WomaninHavana: There is no credible free trade deal outcome able to deliver the guaranteed market access, shared regulation and consume…",Twitter for Android,0,375,"London, England"
932383706756632576,ohwhyworry,347,2017-11-19 23:02:53,RT @albawhitewolf: #Brexit will create 8000 jobs in the Civil Service trying to deal with the costly headache of the unnecessary decision t…,Twitter for iPhone,0,121,Oh little town of Dunmow
932383555845545985,zidanesboots,26,2017-11-19 23:02:17,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for iPhone,0,562,
932383495325995008,AJGatt,385,2017-11-19 23:02:02,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,Scotland
932383444042244097,jofosterthinks,333,2017-11-19 23:01:50,"RT @PolakPolly: Sir Martin Donnelly, ex permanent secretary at the department for international trade &amp; everything we need to know about #b…",Twitter for iPhone,0,101,"North East, England"
932383373439438848,Hilary_LibDem,216,2017-11-19 23:01:33,"RT @PolakPolly: Sir Martin Donnelly, ex permanent secretary at the department for international trade &amp; everything we need to know about #b…",Twitter for iPad,0,101,"Angleterre, Royaume-Uni"
932383359833182208,ann_dennard,460,2017-11-19 23:01:30,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter for Android,0,420,UK
932383300970262528,AllanJ64,116,2017-11-19 23:01:16,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,Scotland
932383265520054272,shirleymcbrinn,2043,2017-11-19 23:01:08,"RT @PolakPolly: Sir Martin Donnelly, ex permanent secretary at the department for international trade &amp; everything we need to know about #b…",Twitter for iPad,0,101,Kinross
932383235165900800,JohnTwelvetrees,3146,2017-11-19 23:01:00,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for iPhone,0,562,London
932383061534179329,Cloudcuckoo1972,269,2017-11-19 23:00:19,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for iPad,0,562,
932382933201145856,csibike1,2979,2017-11-19 22:59:48,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for iPhone,0,562,"London as yet GB, Europe"
932382932924338176,Indycyclist,4212,2017-11-19 22:59:48,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Web Client,0,1123,
932382823587205121,trevdick,9071,2017-11-19 22:59:22,"RT @PolakPolly: Sir Martin Donnelly, ex permanent secretary at the department for international trade &amp; everything we need to know about #b…",Twitter for Android,0,101,British Migrant. European
932382768817934337,CrgStl,305,2017-11-19 22:59:09,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,"Glasgow, Scotland"
932382622306766848,EK_EuropeanMove,2795,2017-11-19 22:58:34,"RT @PolakPolly: Sir Martin Donnelly, ex permanent secretary at the department for international trade &amp; everything we need to know about #b…",Twitter Lite,0,101,East Kent
932382417108729860,TrustMeTony,1078,2017-11-19 22:57:45,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Lite,0,1123,"Davos, Schweiz"
932382238955790338,LondonSwenglish,2132,2017-11-19 22:57:03,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for iPhone,0,562,London
932382203794919425,SkyeSaysYes,2959,2017-11-19 22:56:54,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Lite,0,1123,Isle of Skye
932382064762114048,baillie91,340,2017-11-19 22:56:21,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,"Paisley, Scotland"
932382013188902912,MacSpadger,1831,2017-11-19 22:56:09,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,"Milngavie, Scotland"
932381996726341634,CathyFieldhouse,62,2017-11-19 22:56:05,RT @Kbootb: @EmmaKennedy important article by a civil servant who knows what is going on. https://t.co/EiRw0oTvYr,Twitter Web Client,0,17,"Barry, Wales"
932381861208244224,BellaFlokarti,5451,2017-11-19 22:55:33,"Paris battles to cash in from Brexit: 'I think we can gain 10,000 jobs' https://t.co/FIVzhYKSOy",Twitter for iPhone,0,0,
932381857542492160,RickBall33,385,2017-11-19 22:55:32,RT @heidi_mp: THIS. JUST THIS @laboursinglemkt https://t.co/6EqP0JpMW1,Twitter for iPad,0,246,
932381854002491394,ScottyIan,470,2017-11-19 22:55:31,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,Sunderland
932381815591010305,josephearl,306,2017-11-19 22:55:22,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter Lite,0,420,UK
932381761304170497,liammcc14_,980,2017-11-19 22:55:09,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,"Scotland, United Kingdom"
932381757705465856,itslauzza,2396,2017-11-19 22:55:08,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,"glasgow, scotland "
932381650515787777,discreetsecure,2496,2017-11-19 22:54:42,"RT @PolakPolly: Sir Martin Donnelly, ex permanent secretary at the department for international trade &amp; everything we need to know about #b…",Twitter for Android,0,101,Hereford and Worcester
932381649203027968,rosscolquhoun,14501,2017-11-19 22:54:42,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Web Client,0,1123,"Edinburgh, Scotland"
932381603006959616,HeleneFrenchie,105,2017-11-19 22:54:31,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter for Android,0,420,"UK, Bucks"
932381565270872070,GMacdonaldMSP,6105,2017-11-19 22:54:22,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPad,0,1123,"9 Kingsknowe Park, EH14 2JQ"
932381541744959491,AndrewAyton,1303,2017-11-19 22:54:17,Unimpeachable stuff from a knowledgeable former senior civil servant. That it should be necessary to spell this out… https://t.co/hJFW3WudRP,Twitter for iPad,3,4,"Staffordshire, Oxford & EUROPE"
932381488766742528,Peter_Budden,72,2017-11-19 22:54:04,RT @heidi_mp: THIS. JUST THIS @laboursinglemkt https://t.co/6EqP0JpMW1,Twitter for iPhone,0,246,
932381324807229441,matwg,4115,2017-11-19 22:53:25,"RT @Brexit: Credit Suisse may spread Brexit jobs across several EU locations, sources say https://t.co/KNaRanpfg3 https://t.co/nUijzbOvdG",Twitter Web Client,0,33,London
932381196339826691,roblwilson,2012,2017-11-19 22:52:54,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,Scotland
932381172382027779,matwg,4115,2017-11-19 22:52:48,"RT @Brexit: We need clarity on Brexit jobs by the start of January, Deutsche Bank says https://t.co/KSkG5mH4PO https://t.co/QCrTIYOXoF",Twitter Web Client,0,23,London
932381137489616896,gmperriam,373,2017-11-19 22:52:40,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for Android,0,562,
932381129923088385,The_Jag_10,4643,2017-11-19 22:52:38,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,
932380847335985152,arthurfaeleith,183,2017-11-19 22:51:31,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Web Client,0,1123,
932380796366802944,seusssl,874,2017-11-19 22:51:19,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter for Android,0,420,northumberland. uk.
932380789110640640,RaymondAllan84,52,2017-11-19 22:51:17,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,Coatbridge
932380720949088256,Casssanndraaaa,1224,2017-11-19 22:51:01,RT @GuitarMoog: Another recently ex-Senior Civil Servant speaks truth to power. Martin Donnelly was PermSec of DFDM Fox's Dept for Internat…,Twitter for Android,0,171,The Universe 
932380690745839616,AndreaGreenfie6,1419,2017-11-19 22:50:54,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter for iPhone,0,420,Lewes Sussex
932380604217397249,bdeakin7_bill,227,2017-11-19 22:50:33,RT @GuitarMoog: Another recently ex-Senior Civil Servant speaks truth to power. Martin Donnelly was PermSec of DFDM Fox's Dept for Internat…,Twitter for iPad,0,171,
932380584927809536,x_Alan_Thomas_x,169,2017-11-19 22:50:28,We shouldn’t even be contemplating leaving the single market | Martin Donnelly https://t.co/ek0cu06ffN,Twitter Web Client,0,0,"iPhone: 51.989666,-0.174232"
932380308376293376,Jpsw8,207,2017-11-19 22:49:22,"RT @Labour4EU: If you're a Labour MP and you're keeping your head down on Brexit, you must raise it before our jobs, our rights &amp; our prote…",Twitter Lite,0,205,
932380159986020352,BowenThevalerie,68,2017-11-19 22:48:47,RT @harryridgewell: @AgriChatUK @JournoRequest  Journalist writing article about impact Brexit had on farmers getting labour force to pick…,Twitter for iPad,0,4,
932379989747687424,Defiaye,8958,2017-11-19 22:48:06,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Web Client,0,1123,Scotland
932379956822315008,m_holms_coats,320,2017-11-19 22:47:59,"@heidi_mp @laboursinglemkt full English or half-baked, Brexit would be major mistake,  Leaving SM exceptionally foo… https://t.co/04g80XWpHp",Twitter Web Client,0,0,
932379821904187393,johnmswan,198,2017-11-19 22:47:26,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,"Amsterdam, Edinburgh, London"
932379717445013504,djb_123,1416,2017-11-19 22:47:02,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for Android,0,1123,Tipperary/Random/Perth 
932379664965828610,BundarRoad,110,2017-11-19 22:46:49,Brexit is creating UK jobs for Europeans 😂 https://t.co/HwaOsBUQGv,Twitter for iPhone,0,0,London
932379657898471424,jassiemc,189,2017-11-19 22:46:47,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for iPhone,0,562,
932379639049310208,jr0cket,3915,2017-11-19 22:46:43,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter for Android,0,420,"London, UK (North Yorkshire)"
932379631491211265,KingKing3107,722,2017-11-19 22:46:41,RT @GeorgePeretzQC: By the former permanent secretary at @tradegovuk. https://t.co/LftWWgSD3D,Twitter Web Client,0,127,
932379549958070275,debsrobson,54,2017-11-19 22:46:22,RT @Kbootb: @EmmaKennedy important article by a civil servant who knows what is going on. https://t.co/EiRw0oTvYr,Twitter for Android,0,17,UK
932379538893496321,beccagrey,208,2017-11-19 22:46:19,"RT @IamalrightJack: ##bbcaq People have ""a right"" to see the he Brexit impact studies. https://t.co/BMI1uO88rc … … 

I do not understand, i…",Twitter for iPhone,0,67,
932379512385531905,ldoreamuno,1293,2017-11-19 22:46:13,"RT @Brexit: We need clarity on Brexit jobs by the start of January, Deutsche Bank says https://t.co/KSkG5mH4PO https://t.co/QCrTIYOXoF",Twitter for iPhone,0,23,"San José, Costa Rica."
932379489753067520,annemac33,454,2017-11-19 22:46:07,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPad,0,1123,Haddington Scotlannd
932379442181222403,MDOPrune,287,2017-11-19 22:45:56,RT @Kbootb: @EmmaKennedy important article by a civil servant who knows what is going on. https://t.co/EiRw0oTvYr,Twitter for iPhone,0,17,Nottingham
932379200266305536,justthinking03,214,2017-11-19 22:44:58,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter Web Client,0,420,
932379113532387329,TerryEnga,553,2017-11-19 22:44:38,"RT @WomaninHavana: There is no credible free trade deal outcome able to deliver the guaranteed market access, shared regulation and consume…",Twitter for iPhone,0,375,Bracknell UK
932379030833201152,mvonschantz,1430,2017-11-19 22:44:18,"RT @clacksee: Liam Fox’s former Permanent Sec says: We shouldn’t even contemplate leaving the single market.
https://t.co/YKb1V0yPo7 https:…",Twitter for Android,0,3,"UK/Brazil, depending on season"
932378987539714048,PCouineaux,142,2017-11-19 22:44:08,@davidschneider @Vets4EU #Brexit Now I am not laughing anymore! Why are EU citizens falling for such despicable job… https://t.co/tA4qtEyfpV,Twitter for iPhone,0,0,World
932378930996305922,lindarich48,1758,2017-11-19 22:43:54,RT @GrahameLucas: We shouldn’t even be contemplating leaving the single market | Martin Donnelly https://t.co/liPVR2hTCr,Twitter Web Client,0,11,"England, United Kingdom"
932378908116377601,MacTomas67,529,2017-11-19 22:43:49,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Web Client,0,1123,Glasgow
932378852751499264,harding_keith,1289,2017-11-19 22:43:35,"RT @ChukaUmunna: “We shouldn’t even be contemplating leaving the Single Market” | this open letter from Sir Martin Donnelly, @LiamFox’s for…",Twitter Web Client,0,420,United Kingdom
932378840806100998,travellinbhoy,1731,2017-11-19 22:43:33,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPhone,0,1123,
932378774569668608,rubyshoes62,342,2017-11-19 22:43:17,"RT @IamalrightJack: ##bbcaq People have ""a right"" to see the he Brexit impact studies. https://t.co/BMI1uO88rc … … 

I do not understand, i…",Twitter Web Client,0,67,
932378574606258177,justthinking03,214,2017-11-19 22:42:29,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter Web Client,0,562,
932378552804265986,randombloke1956,79,2017-11-19 22:42:24,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for iPad,0,562,
932378030999252992,TerryEnga,553,2017-11-19 22:40:19,RT @albawhitewolf: #Brexit will create 8000 jobs in the Civil Service trying to deal with the costly headache of the unnecessary decision t…,Twitter for iPhone,0,121,Bracknell UK
932377907858694144,chrisk_hw,544,2017-11-19 22:39:50,"RT @Brexit: We need clarity on Brexit jobs by the start of January, Deutsche Bank says https://t.co/KSkG5mH4PO https://t.co/QCrTIYOXoF",Twitter for iPad,0,23,United Kingdom
932377888199991297,HusseniHussein,6542,2017-11-19 22:39:45,RT @RCorbettMEP: A sober warning from someone (the retired top UK 🇬🇧 civil servant on trade) with no political axe to grind about the peril…,Twitter for Android,0,562,"London, England"
932377873293479943,sdsdriller,610,2017-11-19 22:39:42,"RT @IamalrightJack: ##bbcaq People have ""a right"" to see the he Brexit impact studies. https://t.co/BMI1uO88rc … … 

I do not understand, i…",Twitter for iPad,0,67,
932377664954003456,Barrydickson69,414,2017-11-19 22:38:52,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter for iPad,0,1123,"Edinburgh, Scotland"
932377624525049856,cannedcat,1814,2017-11-19 22:38:43,"RT @Brexit: Credit Suisse may spread Brexit jobs across several EU locations, sources say https://t.co/KNaRanpfg3 https://t.co/nUijzbOvdG",Twitter for iPhone,0,33,"Milan, Italy"
932377607370309632,mikeyjohncook,367,2017-11-19 22:38:38,RT @GuitarMoog: Another recently ex-Senior Civil Servant speaks truth to power. Martin Donnelly was PermSec of DFDM Fox's Dept for Internat…,Twitter for iPhone,0,171,Nowhere
932377516945346566,ivanwhite48,12624,2017-11-19 22:38:17,"RT @IamalrightJack: ##bbcaq People have ""a right"" to see the he Brexit impact studies. https://t.co/BMI1uO88rc … … 

I do not understand, i…",Twitter Web Client,0,67,"Horsham, England"
932377516433727488,Waterloosunrise,318,2017-11-19 22:38:17,"@revdkath All these jobs that are being created by the threat of Brexit - civil service, NHS, seasonal food harvest… https://t.co/YtASfmUoiX",Twitter for iPhone,1,0,Halifax
932377438029598721,SVKempe,544,2017-11-19 22:37:58,RT @FaullJonathan: “We shouldn’t even be contemplating leaving the single market” says @MDonnelly2011  https://t.co/RMsKJdAMWn,Twitter for iPhone,0,13,London
932377434284068867,RossIngram7,32,2017-11-19 22:37:57,"RT @NeilMackay: Kezia in the jungle, Ruth on the Bake Off ... What's that Nicola Sturgeon doing? Oh - just saving 1400 jobs at BiFab, tryin…",Twitter Web Client,0,1123,
